sg_uf;nm_municipio;nm_candidato;ds_cargo;nr_candidato;sg_partido;nr_turno;ds_sit_totalizacao;qt_votos_validos;qt_votos_nominais;dt_carga
AC;PLÁCIDO DE CASTRO;JOSE AUGUSTO PINHEIRO DA SILVEIRA;Deputado Estadual;55456;PSD;1;Suplente;9391;4;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSE AUGUSTO SOUZA ARAUJO;Deputado Estadual;44111;UNIÃO;1;Suplente;9391;14;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSE DE SOUZA ROCHA;Deputado Federal;5011;PSOL;1;Não Eleito;9322;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSE JUAREZ LEITÃO DOS SANTOS;Deputado Federal;5588;PSD;1;Não Eleito;9322;7;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSE LOPES JUNIOR;Deputado Estadual;22345;PL;1;Suplente;9391;38;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSE MARIA EYMAEL;Presidente;27;DC;1;Não Eleito;9390;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSE ROBERTO PINTO DE LIMA;Deputado Estadual;36000;AGIR;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSE TARCISIO MEDEIROS DE MORAES;Deputado Estadual;22500;PL;1;Suplente;9391;78;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSEMIR ANUTE DOS SANTOS;Deputado Estadual;51888;PATRIOTA;1;Não Eleito;9391;32;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSENIL COSTA CHAVES;Deputado Estadual;22555;PL;1;Suplente;9391;4;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSSICLEUDO SAMPAIO DE MELO;Deputado Estadual;77122;SOLIDARIEDADE;1;Não Eleito;9391;6;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSUE SANTIAGO MENDONÇA;Deputado Estadual;10190;REPUBLICANOS;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSUÉ DOURADO DE ABREU;Deputado Estadual;12345;PDT;1;Suplente;9391;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ ADAILTON CRUZ PEREIRA;Deputado Estadual;40222;PSB;1;Eleito;9391;88;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ ADRIANO RIBEIRO DA SILVA;Deputado Federal;1100;PP;1;Suplente;9322;184;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ AFONSO VASCONCELOS FERNANDES;Deputado Estadual;22223;PL;1;Eleito;9391;105;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ ALTANIZIO TAUMATURGO SÁ;Deputado Estadual;15555;MDB;1;Eleito;9391;10;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ ARAUJO DA SILVA COSTA;Deputado Estadual;90555;PROS;1;Não Eleito;9391;7;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ ARNALDO DA SILVA BARROS;Deputado Estadual;19456;PODE;1;Suplente;9391;17;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ CICERO SANTIAGO;Deputado Estadual;11321;PP;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ ESTEPHAN BARBARY FILHO;Deputado Federal;1122;PP;1;Eleito;9322;25;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ JANES GOMES DA SILVA;Deputado Federal;7789;SOLIDARIEDADE;1;Não Eleito;9322;21;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ LUIS SCHAFER;Deputado Estadual;12123;PDT;1;Eleito;9391;283;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ MANOEL DOS SANTOS;Deputado Federal;4533;PSDB;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ MASTRANGELO FILHO;Deputado Estadual;12000;PDT;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ NILTON MELO DE OLIVEIRA;Deputado Estadual;23777;CIDADANIA;1;Suplente;9391;4;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ NUNES DA CRUZ;Deputado Federal;6565;PC do B;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ RAIMUNDO BARROSO BESTENE;Deputado Estadual;11106;PP;1;Suplente;9391;231;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ RIBAMAR FERNANDES DE LIMA;Deputado Federal;3322;PMN;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ ROMILDO DA SILVA;Deputado Estadual;40777;PSB;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOSÉ TANACA DA SILVA FERREIRA;Deputado Estadual;15010;MDB;1;Suplente;9391;33;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOZINEY ALVES AMORIM;Senador;199;PODE;1;Não Eleito;8800;945;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOÃO BENTO FERREIRA DA SILVA;Deputado Estadual;90333;PROS;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOÃO CARLOS DE ANDRADE PEREIRA;Deputado Estadual;11332;PP;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOÃO FRANCISCO FERREIRA;Deputado Estadual;44200;UNIÃO;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOÃO RAIMUNDO ARAÚJO DE MELO;Deputado Estadual;13234;PT;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JOÃO RICARDO PERES LEORNE;Deputado Federal;4522;PSDB;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JUAN CARLOS UYENO BARROSO;Deputado Estadual;51111;PATRIOTA;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JUDSON BARROS PEREIRA;Deputado Estadual;55321;PSD;1;Suplente;9391;8;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JUNIOR MOREIRA DA SILVA;Deputado Estadual;15222;MDB;1;Suplente;9391;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JURANDIR FERREIRA DA SILVA;Deputado Estadual;36123;AGIR;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;JUSCYHELISON OLIVEIRA ROSA TAVARES;Deputado Estadual;22111;PL;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;KATIA CILENE CORREIA DOS SANTOS;Deputado Estadual;77890;SOLIDARIEDADE;1;Não Eleito;9391;9;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;KATIANE SANTIAGO SANTOS VENTURA;Deputado Estadual;10123;REPUBLICANOS;1;Suplente;9391;48;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;KATIANNY DA SILVA ARAÚJO;Deputado Federal;1023;REPUBLICANOS;1;Suplente;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;KEILIANE NUNES DE MELO CORDEIRO;Deputado Federal;1022;REPUBLICANOS;1;Suplente;9322;78;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;KELLY CRISTINA SILVA DE SOUZA OLIVEIRA;Deputado Estadual;15001;MDB;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;KELMON LUIS DA SILVA SOUZA;Presidente;14;PTB;1;Não Eleito;9390;6;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LANNA CARMEN VAZ DE ARAUJO;Deputado Federal;4555;PSDB;1;Não Eleito;9322;126;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LAUANA DA SILVA ARAÚJO;Deputado Estadual;77355;SOLIDARIEDADE;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LEANDRO ARAÚJO FEITOSA DO NASCIMENTO;Deputado Estadual;50233;PSOL;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LEILA MARIA HOLANDA DA CONCEIÇÃO;Deputado Federal;1911;PODE;1;Não Eleito;9322;23;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LEONARDO CUNHA DE BRITO;Deputado Federal;1331;PT;1;Não Eleito;9322;276;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LEONARDO PÉRICLES VIEIRA ROQUE;Presidente;80;UP;1;Não Eleito;9390;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LEONCIO TEMOTEO DE CASTRO;Deputado Estadual;51444;PATRIOTA;1;Não Eleito;9391;10;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LEOPARDO SALES;Deputado Estadual;12200;PDT;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LETICIA LUIZA;Deputado Estadual;90234;PROS;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LETICIA SANTOS DA SILVA;Deputado Estadual;65234;PC do B;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LICIA MARA NASCIMENTO DE VASCONCELOS FIDELIS;Deputado Federal;7777;SOLIDARIEDADE;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LICURGO TADEU DE SOUZA HASSEM;Deputado Estadual;10456;REPUBLICANOS;1;Eleito;9391;18;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LOURIVAL MARQUES DE OLIVEIRA FILHO;Deputado Estadual;15321;MDB;1;Suplente;9391;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUAN LUZ DO NASCIMENTO;Deputado Estadual;15333;MDB;1;Suplente;9391;7;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUANA WELLY DA SILVA ARAUJO;Deputado Federal;2022;PSC;1;Não Eleito;9322;2;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUCAS ESMYTH DE MELO MOURAO;Deputado Estadual;77777;SOLIDARIEDADE;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUCIMAR SILVA DE LIMA;Deputado Estadual;15023;MDB;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUDMILLA CRISTINA FERNANDES CAVALCANTE;Deputado Federal;1910;PODE;1;Não Eleito;9322;10;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUIZ ANUTE DOS SANTOS;Deputado Federal;4401;UNIÃO;1;Suplente;9322;18;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUIZ FELIPE CHAVES D'AVILA;Presidente;30;NOVO;1;Não Eleito;9390;11;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUIZ GONZAGA ALVES FILHO;Deputado Estadual;45121;PSDB;1;Eleito;9391;45;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUIZ GONZAGA DE LIMA REGO;Deputado Federal;1920;PODE;1;Não Eleito;9322;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LUIZ INÁCIO LULA DA SILVA;Presidente;13;PT;1;Segundo turno;9390;2442;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;LÚBIA ARAÚJO DE LIMA;Deputado Federal;4044;PSB;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL ALMEIDA DA SILVA;Deputado Estadual;40111;PSB;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL CESAR VILACIO;Deputado Estadual;36036;AGIR;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL DE SOUZA SOMBRA;Deputado Estadual;90345;PROS;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL DO CARMO SILVA;Deputado Federal;5133;PATRIOTA;1;Não Eleito;9322;2;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL FRANCISCO LIMA DE SOUZA;Deputado Estadual;27012;DC;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL FRANCISCO PINTO DE LIMA;Deputado Estadual;15615;MDB;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL MACHADO DA ROCHA;Deputado Estadual;77567;SOLIDARIEDADE;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL MARQUES DE OLIVEIRA;Deputado Estadual;50000;PSOL;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL MORAES DE SALES;Deputado Estadual;11234;PP;1;Eleito;9391;141;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MANOEL VALDIR TEIXEIRA DE SOUZA;Deputado Estadual;27316;DC;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCELO ALEXANDRE GANUM BIMBI;Deputado Federal;1933;PODE;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCELO AUGUSTO ALVES PIMENTA;Deputado Estadual;40444;PSB;1;Suplente;9391;21;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCELO CASTRO MACEDO;Deputado Estadual;13777;PT;1;Suplente;9391;6;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCIA ABREU DA SILVA;Deputado Estadual;44777;UNIÃO;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCIA DE SOUZA LIMA;Deputado Estadual;77234;SOLIDARIEDADE;1;Não Eleito;9391;10;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCIA ESPINOSA BITTAR;Senador;222;PL;1;Não Eleito;8800;610;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCIA MARIA SOUZA DA SILVA;Deputado Federal;4515;PSDB;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCIO DE SOUZA BERNARDO;Deputado Estadual;55122;PSD;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCIO HELENO SCHIAVO SIMOES;Deputado Estadual;44007;UNIÃO;1;Suplente;9391;415;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCIO MIGUEL BITTAR;Governador;44;UNIÃO;1;Não Eleito;9033;102;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCOS ALEXANDRE DOS ANJOS;Deputado Estadual;50123;PSOL;1;Não Eleito;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCOS FABRICIO DO NASCIMENTO TELLES;Deputado Federal;9000;PROS;1;Não Eleito;9322;4;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCOS GLAY RIBEIRO DE SOUZA;Deputado Estadual;55678;PSD;1;Suplente;9391;11;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARCUS ANTONIO CAVALCANTE LIMA;Deputado Estadual;12111;PDT;1;Suplente;9391;19;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA ANTÔNIA MATIAS DE SALES;Deputado Estadual;51999;PATRIOTA;1;Não Eleito;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA ANTÔNIA PINHEIRO BARBOSA;Deputado Estadual;11133;PP;1;Eleito;9391;9;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA APARECIDA DA SILVA LIMA;Deputado Estadual;51008;PATRIOTA;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA APARECIDA FREITAS DA SILVA;Deputado Estadual;45008;PSDB;1;Suplente;9391;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA CRISTINA LIMA CARUTA;Deputado Federal;5022;PSOL;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DA GLORIA DE SOUSA FERREIRA;Deputado Estadual;50333;PSOL;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DAMAIRA AGUIAR DE SOUZA;Deputado Federal;7737;SOLIDARIEDADE;1;Não Eleito;9322;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DE JESUS CRISTINO DA SILVA;Deputado Estadual;13444;PT;1;Suplente;9391;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DE JESUS GOMES DA SILVA CAVALCANTE;Deputado Federal;1221;PDT;1;Não Eleito;9322;13;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DE NAZARE PEREIRA DE SOUSA MARINHO;Deputado Estadual;11022;PP;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DE NAZARETH MELLO DE ARAUJO LAMBERT;Senador;131;PT;1;Não Eleito;8800;612;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DE NAZARÉ SANTOS DA CUNHA;Deputado Estadual;55552;PSD;1;Suplente;9391;5;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DO NASCIMENTO MELO DE OLIVEIRA;Deputado Estadual;90777;PROS;1;Não Eleito;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DO PERPETUO SOCORRO OLIVEIRA DA SILVA;Deputado Estadual;50033;PSOL;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DO SOCORRO COSTA DE AMORIM;Deputado Estadual;44044;UNIÃO;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DO SOCORRO MARTINS;Deputado Estadual;45555;PSDB;1;Suplente;9391;2;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA DO SOCORRO NERI MEDEIROS DE SOUZA;Deputado Federal;1101;PP;1;Eleito;9322;1279;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA EULALIA DA COSTA ARAÚJO;Deputado Estadual;36500;AGIR;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA EUNICE MIRANDA DA SILVA;Deputado Estadual;90700;PROS;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA HELENA TEIXEIRA DA SILVA;Deputado Estadual;44000;UNIÃO;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA JESUITA ARRUDA DA SILVA;Deputado Federal;5522;PSD;1;Não Eleito;9322;79;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA JOCICLEIDE LIMA DE AGUIAR;Deputado Estadual;13131;PT;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA JOSÉ NUNES RAMOS;Deputado Estadual;15456;MDB;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA MIRLE DO NASCIMENTO CESAR DE SOUSA;Deputado Federal;7712;SOLIDARIEDADE;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA NAZARÉ DE OLIVEIRA DE FREITAS;Deputado Estadual;33123;PMN;1;Não Eleito;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA NEDELY DA COSTA SOUSA;Deputado Estadual;23111;CIDADANIA;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA NILDA ROSA SAUL;Deputado Federal;5055;PSOL;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA ODETE OLIVEIRA DA CONCEIÇÃO SAMPAIO;Deputado Federal;2323;CIDADANIA;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA PERPETUA DE ALMEIDA;Deputado Federal;6513;PC do B;1;Não Eleito;9322;95;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA RENILDA SANTANA DA COSTA;Deputado Estadual;11777;PP;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA ROSILENE DANTAS BARROS;Deputado Federal;1200;PDT;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA ROSINEIA DA SILVA FROTA;Deputado Federal;4077;PSB;1;Não Eleito;9322;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA SANTIAGO DE LIMA;Deputado Federal;1300;PT;1;Não Eleito;9322;8;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA SIRLENE ALVES MAGALHAES;Deputado Estadual;50555;PSOL;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA SOCORRO SOARES DE OLIVEIRA;Deputado Federal;1133;PP;1;Suplente;9322;449;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA TEREZINHA RODRIGUES DA SILVA;Deputado Estadual;23033;CIDADANIA;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIA ZUILA DOS SANTOS SILVA;Deputado Estadual;36398;AGIR;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIO MARCELO BARROS DOS SANTOS;Deputado Estadual;55555;PSD;1;Suplente;9391;18;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIO MARCELO BRILHANTE;Deputado Estadual;77121;SOLIDARIEDADE;1;Não Eleito;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIO PEREIRA DE LIMA;Deputado Estadual;77123;SOLIDARIEDADE;1;Não Eleito;9391;4;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARIO SERGIO RODRIGUES DE ARAÚJO;Deputado Estadual;51100;PATRIOTA;1;Não Eleito;9391;5;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARISSANTA RODRIGUES DA SILVA;Deputado Estadual;90147;PROS;1;Não Eleito;9391;62;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MARLÚCIA ADRIÃO FERREIRA BARROS;Deputado Estadual;22001;PL;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MAURA MARIA DE AQUINO PENHA;Deputado Federal;4333;PV;1;Não Eleito;9322;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MAURICIO DE OLIVEIRA ARAUJO;Deputado Estadual;51000;PATRIOTA;1;Não Eleito;9391;7;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MAURICIO DINIZ LIMA;Deputado Federal;7799;SOLIDARIEDADE;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MAURICIO PEDRO SILVA;Deputado Estadual;23456;CIDADANIA;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MAURO DEFESON BARROSO BRAGA;Deputado Estadual;13111;PT;1;Suplente;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MAYARA FARIAS DE MOURA BARROS;Deputado Estadual;90900;PROS;1;Não Eleito;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MEIRANE OLIVEIRA DE LIMA;Deputado Estadual;12287;PDT;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MICHELLE DE OLIVEIRA MELO WICIUK;Deputado Estadual;12555;PDT;1;Eleito;9391;1773;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MILTON AUGUSTO MACIEL DE SOUSA;Deputado Estadual;22300;PL;1;Suplente;9391;13;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MINORU MARTINS KINPARA;Deputado Federal;4500;PSDB;1;Não Eleito;9322;297;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MIRLA MORAES MIRANDA MARIANO;Deputado Federal;4477;UNIÃO;1;Suplente;9322;21;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MIRTES MARIA FIRMINO DE SOUZA;Deputado Estadual;55655;PSD;1;Suplente;9391;7;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MOISES BARROS DE MEDEIROS;Deputado Federal;5500;PSD;1;Não Eleito;9322;17;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MOISES DINIZ LIMA;Deputado Estadual;77789;SOLIDARIEDADE;1;Não Eleito;9391;30;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MOISES LIMA DOS SANTOS;Deputado Estadual;27777;DC;1;Não Eleito;9391;1;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;MONICA MARIA DINIZ LIRA;Deputado Estadual;50999;PSOL;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NABUCO SILVA DOS SANTOS;Deputado Estadual;44222;UNIÃO;1;Suplente;9391;2;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NAZARE GONÇALVES PEIXOTO;Deputado Federal;5115;PATRIOTA;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NESIO MENDES DE CARVALHO;Deputado Estadual;15234;MDB;1;Suplente;9391;19;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NEURA MENDES VILA NOVA;Deputado Estadual;40004;PSB;1;Suplente;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NICOLAU CANDIDO DA SILVA JUNIOR;Deputado Estadual;11122;PP;1;Eleito;9391;442;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NILCEMIR SOARES DA SILVA;Deputado Estadual;50001;PSOL;1;Não Eleito;9391;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NILSON EUCLIDES DA SILVA;Governador;50;PSOL;1;Não Eleito;9033;6;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NILVA MARIA SANTOS DANIEL;Deputado Federal;3603;AGIR;1;Não Eleito;9322;0;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NINAWA INU PEREIRA NUNES HUNI KUI;Deputado Federal;1818;REDE;1;Não Eleito;9322;3;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NORMANDO RODRIGUES SALES;Deputado Federal;4511;PSDB;1;Não Eleito;9322;130;2022-11-14 18:47:07
AC;PLÁCIDO DE CASTRO;NORMELI DE ARAÚJO;Deputado Estadual;77321;SOLIDARIEDADE;1;Não Eleito;9391;3;2022-11-14 18:47:07
